"iso3c","year","source","generation"
"AUT",2000,"gas",7851
"AUT",2000,"hydro",43218.35
"AUT",2000,"oil",1849
"AUT",2000,"otherrenewable",32
"AUT",2000,"solar",3.23
"AUT",2000,"wind",66.75
"AUT",2001,"bioenergy",1634
"AUT",2001,"coal",8033
"AUT",2001,"gas",8746
"AUT",2001,"hydro",41837.41
"AUT",2001,"oil",2056
"AUT",2001,"otherrenewable",33
"AUT",2001,"solar",5.34
"AUT",2001,"wind",104.65
"AUT",2002,"bioenergy",1484
"AUT",2002,"coal",7817
"AUT",2002,"gas",9305
"AUT",2002,"hydro",42019.88
"AUT",2002,"oil",1689
"AUT",2002,"otherrenewable",34.97
"AUT",2002,"solar",9.03
"AUT",2002,"wind",139.82
"AUT",2003,"bioenergy",1571
"AUT",2003,"coal",9512
"AUT",2003,"gas",11164
"AUT",2003,"hydro",35292.35
"AUT",2003,"oil",2108
"AUT",2003,"otherrenewable",139.97
"AUT",2003,"solar",14.69
"AUT",2003,"wind",372.28
"AUT",2004,"bioenergy",1779
"AUT",2004,"coal",9109
"AUT",2004,"gas",10953
"AUT",2004,"hydro",38966.14
"AUT",2004,"oil",2114
"AUT",2004,"otherrenewable",278.98
"AUT",2004,"solar",18.43
"AUT",2004,"wind",933.63
"AUT",2005,"bioenergy",2294.58
"AUT",2005,"coal",8487.56
"AUT",2005,"gas",13027.74
"AUT",2005,"hydro",39437.98
"AUT",2005,"oil",2090.02
"AUT",2005,"otherrenewable",142.57
"AUT",2005,"solar",21.02
"AUT",2005,"wind",1331.28
"AUT",2006,"bioenergy",3023.54
"AUT",2006,"coal",8750.14
"AUT",2006,"gas",10668.19
"AUT",2006,"hydro",38056.27
"AUT",2006,"oil",2215.17
"AUT",2006,"otherrenewable",213.96
"AUT",2006,"solar",22.38
"AUT",2006,"wind",1752.79
"AUT",2007,"bioenergy",3837.18
"AUT",2007,"coal",7975.35
"AUT",2007,"gas",9903.4
"AUT",2007,"hydro",39199.81
"AUT",2007,"oil",1883.07
"AUT",2007,"otherrenewable",224.42
"AUT",2007,"solar",24.24
"AUT",2007,"wind",2037.19
"AUT",2008,"bioenergy",3954.34
"AUT",2008,"coal",6951.67
"AUT",2008,"gas",11180.95
"AUT",2008,"hydro",40666.45
"AUT",2008,"oil",1851.58
"AUT",2008,"otherrenewable",205.59
"AUT",2008,"solar",30.12
"AUT",2008,"wind",2011.26
"AUT",2009,"bioenergy",4062.39
"AUT",2009,"coal",5033.42
"AUT",2009,"gas",12342.76
"AUT",2009,"hydro",43668.98
"AUT",2009,"oil",1761.42
"AUT",2009,"otherrenewable",215.59
"AUT",2009,"solar",48.91
"AUT",2009,"wind",1954.04
"AUT",2010,"bioenergy",4266.84
"AUT",2010,"coal",6703.51
"AUT",2010,"gas",14351.19
"AUT",2010,"hydro",41558.43
"AUT",2010,"oil",1879.99
"AUT",2010,"otherrenewable",215.36
"AUT",2010,"solar",88.82
"AUT",2010,"wind",2063.91
"AUT",2011,"bioenergy",4348.1
"AUT",2011,"coal",7335.26
"AUT",2011,"gas",12436.52
"AUT",2011,"hydro",37780.17
"AUT",2011,"oil",1590.16
"AUT",2011,"otherrenewable",212.63
"AUT",2011,"solar",174.07
"AUT",2011,"wind",1936.2
"AUT",2012,"bioenergy",4439.51
"AUT",2012,"coal",6226.02
"AUT",2012,"gas",9712.27
"AUT",2012,"hydro",47741.9
"AUT",2012,"oil",1443.15
"AUT",2012,"otherrenewable",240.28
"AUT",2012,"solar",337.48
"AUT",2012,"wind",2462.86
"AUT",2013,"bioenergy",4440.88
"AUT",2013,"coal",6125.11
"AUT",2013,"gas",6650.21
"AUT",2013,"hydro",45778.25
"AUT",2013,"oil",1328.39
"AUT",2013,"otherrenewable",255.4
"AUT",2013,"solar",625.97
"AUT",2013,"wind",3152.43
"AUT",2014,"bioenergy",4216.7
"AUT",2014,"coal",4868.62
"AUT",2014,"gas",5320.71
"AUT",2014,"hydro",44833.64
"AUT",2014,"oil",1236.89
"AUT",2014,"otherrenewable",331.4
"AUT",2014,"solar",785.25
"AUT",2014,"wind",3845.68
"AUT",2015,"bioenergy",4345.45
"AUT",2015,"coal",5060.62
"AUT",2015,"gas",7663.65
"AUT",2015,"hydro",40591.54
"AUT",2015,"oil",1558.44
"AUT",2015,"otherrenewable",302.3
"AUT",2015,"solar",937.1
"AUT",2015,"wind",4840.32
"AUT",2016,"bioenergy",4449.66
"AUT",2016,"coal",3969.76
"AUT",2016,"gas",8487.64
"AUT",2016,"hydro",43008.49
"AUT",2016,"oil",1731.39
"AUT",2016,"otherrenewable",330.38
"AUT",2016,"solar",1096.02
"AUT",2016,"wind",5234.84
"AUT",2017,"bioenergy",4605.32
"AUT",2017,"coal",3914.04
"AUT",2017,"gas",10913.95
"AUT",2017,"hydro",42175.32
"AUT",2017,"oil",1559.69
"AUT",2017,"otherrenewable",315.61
"AUT",2017,"solar",1268.97
"AUT",2017,"wind",6571.51
"AUT",2018,"bioenergy",4593.99
"AUT",2018,"coal",3619.75
"AUT",2018,"gas",9917.74
"AUT",2018,"hydro",41219.15
"AUT",2018,"oil",1445.66
"AUT",2018,"otherrenewable",336.04
"AUT",2018,"solar",1455.14
"AUT",2018,"wind",6030.43
"AUT",2019,"bioenergy",4297.75
"AUT",2019,"coal",3413.92
"AUT",2019,"gas",11315.22
"AUT",2019,"hydro",44204.02
"AUT",2019,"oil",1493.47
"AUT",2019,"otherrenewable",357.75
"AUT",2019,"solar",1702.1
"AUT",2019,"wind",7450.08
"AUT",2020,"bioenergy",4263.31
"AUT",2020,"coal",2356.08
"AUT",2020,"gas",9954.69
"AUT",2020,"hydro",45353.97
"AUT",2020,"oil",1476.03
"AUT",2020,"otherrenewable",327.77
"AUT",2020,"solar",2042.94
"AUT",2020,"wind",6791.53
"AZE",2000,"gas",3711
"AZE",2000,"hydro",1534
"AZE",2000,"oil",13454
"AZE",2001,"gas",11266
"AZE",2001,"hydro",1301
"AZE",2001,"oil",6403
"AZE",2002,"gas",10889
"AZE",2002,"hydro",2020
"AZE",2002,"oil",5792
"AZE",2003,"gas",11219
"AZE",2003,"hydro",2469
"AZE",2003,"oil",7598
"AZE",2004,"gas",12842
"AZE",2004,"hydro",2755
"AZE",2004,"oil",6147
"AZE",2005,"gas",13991
"AZE",2005,"hydro",3009
"AZE",2005,"oil",5872
"AZE",2006,"gas",15915
"AZE",2006,"hydro",2518
"AZE",2006,"oil",6110
"AZE",2007,"gas",15491
"AZE",2007,"hydro",2364.1
"AZE",2007,"oil",3992
"AZE",2007,"solar",0.13
"AZE",2008,"gas",17690
"AZE",2008,"hydro",2232.2
"AZE",2008,"oil",1721
"AZE",2008,"solar",0.13
"AZE",2009,"gas",16061
"AZE",2009,"hydro",2308.4
"AZE",2009,"oil",497
"AZE",2009,"solar",0.13
"AZE",2009,"wind",2.1
"AZE",2010,"gas",15239.9
"AZE",2010,"hydro",3446.3
"AZE",2010,"oil",22.8
"AZE",2010,"solar",0.39
"AZE",2010,"wind",0.5
"AZE",2011,"gas",17279.7
"AZE",2011,"hydro",2675.8
"AZE",2011,"oil",338.3
"AZE",2011,"solar",0.2
"AZE",2012,"gas",20664.5
"AZE",2012,"hydro",1821
"AZE",2012,"oil",502.6
"AZE",2012,"solar",0.2
"AZE",2013,"gas",21712.1
"AZE",2013,"hydro",1490.7
"AZE",2013,"oil",17.5
"AZE",2013,"otherrenewable",134.1
"AZE",2013,"solar",0.8
"AZE",2013,"wind",0.8
"AZE",2014,"gas",23210
"AZE",2014,"hydro",1300
"AZE",2014,"oil",39.3
"AZE",2014,"otherrenewable",173.5
"AZE",2014,"solar",2.91
"AZE",2014,"wind",2.34
"AZE",2015,"gas",21252
"AZE",2015,"hydro",1637.51
"AZE",2015,"oil",1607.9
"AZE",2015,"otherrenewable",181.8
"AZE",2015,"solar",4.57
"AZE",2015,"wind",4.6
"AZE",2016,"gas",20169.9
"AZE",2016,"hydro",1959.3
"AZE",2016,"oil",2591.2
"AZE",2016,"otherrenewable",174.5
"AZE",2016,"solar",35.25
"AZE",2016,"wind",22.76
"AZE",2017,"gas",21020.2
"AZE",2017,"hydro",1746.4
"AZE",2017,"oil",1324.7
"AZE",2017,"otherrenewable",170.3
"AZE",2017,"solar",37.2
"AZE",2017,"wind",22.1
"AZE",2018,"bioenergy",0
"AZE",2018,"gas",23128.1
"AZE",2018,"hydro",1768
"AZE",2018,"oil",48.9
"AZE",2018,"otherrenewable",162.2
"AZE",2018,"solar",39.3
"AZE",2018,"wind",82.7
"AZE",2019,"gas",24109.2
"AZE",2019,"hydro",1564.8
"AZE",2019,"oil",53.4
"AZE",2019,"otherrenewable",195.9
"AZE",2019,"solar",44.2
"AZE",2019,"wind",105.4
"AZE",2020,"gas",24377
"AZE",2020,"hydro",1069.5
"AZE",2020,"oil",48.9
"AZE",2020,"otherrenewable",200.6
"AZE",2020,"solar",47
"AZE",2020,"wind",96.1
"BDI",2000,"bioenergy",4.03
"BDI",2000,"hydro",98.72
"BDI",2001,"bioenergy",4.25
"BDI",2001,"hydro",112.35
"BDI",2002,"bioenergy",4.33
"BDI",2002,"hydro",124.36
"BDI",2003,"bioenergy",4.12
"BDI",2003,"hydro",100.05
"BDI",2004,"bioenergy",4.21
"BDI",2004,"hydro",90.39
"BDI",2005,"bioenergy",4.3
"BDI",2005,"hydro",98.01
"BDI",2005,"solar",0.16
"BDI",2006,"bioenergy",3.99
"BDI",2006,"hydro",154.21
"BDI",2006,"solar",0.31
"BDI",2007,"bioenergy",5.55
"BDI",2007,"hydro",197.51
"BDI",2007,"solar",0.47
"BDI",2008,"bioenergy",4.85
"BDI",2008,"hydro",212.86
"BDI",2008,"solar",0.62
"BDI",2009,"bioenergy",5.94
"BDI",2009,"hydro",200.42
"BDI",2009,"oil",6.17
"BDI",2009,"solar",0.62
"BDI",2010,"bioenergy",4.68
"BDI",2010,"hydro",228.96
"BDI",2010,"oil",17.54
"BDI",2010,"solar",0.93
"BDI",2011,"bioenergy",5.72
"BDI",2011,"hydro",240.08
"BDI",2011,"oil",12.91
"BDI",2011,"solar",1.24
"BDI",2012,"bioenergy",5.69
"BDI",2012,"hydro",251.04
"BDI",2012,"oil",2.89
"BDI",2012,"solar",2.49
"BDI",2013,"bioenergy",6.87
"BDI",2013,"hydro",249.05
"BDI",2013,"oil",23.07
"BDI",2013,"solar",4.05
"BDI",2014,"bioenergy",5.82
"BDI",2014,"hydro",240.67
"BDI",2014,"oil",31.39
"BDI",2014,"solar",4.36
"BDI",2015,"bioenergy",5.8
"BDI",2015,"hydro",236.13
"BDI",2015,"oil",28.7
"BDI",2015,"solar",4.82
"BDI",2016,"bioenergy",6.63
"BDI",2016,"hydro",271.95
"BDI",2016,"oil",24.09
"BDI",2016,"solar",6.38
"BDI",2017,"bioenergy",6.59
"BDI",2017,"hydro",258.71
"BDI",2017,"oil",35.84
"BDI",2017,"solar",7.93
"BDI",2018,"bioenergy",5.67
"BDI",2018,"hydro",240.34
"BDI",2018,"oil",53.32
"BDI",2018,"solar",7.93
"BDI",2019,"bioenergy",5.43
"BDI",2019,"hydro",240.34
"BDI",2019,"oil",79.33
"BDI",2019,"solar",7.93
"BDI",2020,"bioenergy",5.55
"BDI",2020,"hydro",271.59
"BDI",2020,"oil",118.02
"BDI",2020,"solar",7.93
"BEL",2000,"bioenergy",262
"BEL",2000,"coal",16030
"BEL",2000,"gas",15977
"BEL",2000,"hydro",1699
"BEL",2000,"nuclear",48157
"BEL",2000,"oil",1565
"BEL",2000,"otherrenewable",306
"BEL",2000,"wind",16
"BEL",2001,"bioenergy",300
"BEL",2001,"coal",12764
"BEL",2001,"gas",15780
"BEL",2001,"hydro",1644
"BEL",2001,"nuclear",46349
"BEL",2001,"oil",2650
"BEL",2001,"otherrenewable",297
"BEL",2001,"wind",37
"BEL",2002,"bioenergy",408
"BEL",2002,"coal",12660
"BEL",2002,"gas",17868
"BEL",2002,"hydro",1490
"BEL",2002,"nuclear",47360
"BEL",2002,"oil",1913
"BEL",2002,"otherrenewable",313
"BEL",2002,"wind",57
"BEL",2003,"bioenergy",551
"BEL",2003,"coal",11608
"BEL",2003,"gas",21609
"BEL",2003,"hydro",1316
"BEL",2003,"nuclear",47379
"BEL",2003,"oil",1773
"BEL",2003,"otherrenewable",306
"BEL",2003,"wind",88
"BEL",2004,"bioenergy",745
"BEL",2004,"coal",11481
"BEL",2004,"gas",20039.3
"BEL",2004,"hydro",1607
"BEL",2004,"nuclear",47312
"BEL",2004,"oil",2591
"BEL",2004,"otherrenewable",292
"BEL",2004,"solar",0.66
"BEL",2004,"wind",141.45
"BEL",2005,"bioenergy",1264
"BEL",2005,"coal",10493
"BEL",2005,"gas",21495.3
"BEL",2005,"hydro",1604
"BEL",2005,"nuclear",47595
"BEL",2005,"oil",2671.6
"BEL",2005,"otherrenewable",326
"BEL",2005,"solar",1.34
"BEL",2005,"wind",227
"BEL",2006,"bioenergy",1906
"BEL",2006,"coal",9216
"BEL",2006,"gas",21985.2
"BEL",2006,"hydro",1628.34
"BEL",2006,"nuclear",46645
"BEL",2006,"oil",2520
"BEL",2006,"otherrenewable",319
"BEL",2006,"solar",1.62
"BEL",2006,"wind",366.26
"BEL",2007,"bioenergy",2303
"BEL",2007,"coal",8329
"BEL",2007,"gas",24660.1
"BEL",2007,"hydro",1682.75
"BEL",2007,"nuclear",48227
"BEL",2007,"oil",2106.8
"BEL",2007,"otherrenewable",297
"BEL",2007,"solar",6.06
"BEL",2007,"wind",491.1
"BEL",2008,"bioenergy",2959
"BEL",2008,"coal",7235
"BEL",2008,"gas",24107.9
"BEL",2008,"hydro",1756.56
"BEL",2008,"nuclear",45568
"BEL",2008,"oil",1723.7
"BEL",2008,"otherrenewable",370
"BEL",2008,"solar",41.39
"BEL",2008,"wind",637.01
"BEL",2009,"bioenergy",3486
"BEL",2009,"coal",6157
"BEL",2009,"gas",29250.3
"BEL",2009,"hydro",1757
"BEL",2009,"nuclear",47222
"BEL",2009,"oil",1686
"BEL",2009,"otherrenewable",463
"BEL",2009,"solar",166.01
"BEL",2009,"wind",996
"BEL",2010,"bioenergy",3813.4
"BEL",2010,"coal",5955
"BEL",2010,"gas",30841.6
"BEL",2010,"hydro",1668
"BEL",2010,"nuclear",47944
"BEL",2010,"oil",1854.2
"BEL",2010,"otherrenewable",653.3
"BEL",2010,"solar",560
"BEL",2010,"wind",1292
"BEL",2011,"bioenergy",3922.8
"BEL",2011,"coal",5447
"BEL",2011,"gas",25436.9
"BEL",2011,"hydro",1423
"BEL",2011,"nuclear",48234
"BEL",2011,"oil",1908.8
"BEL",2011,"otherrenewable",734.4
"BEL",2011,"solar",1169
"BEL",2011,"wind",2312
"BEL",2012,"bioenergy",4497.9
"BEL",2012,"coal",5465
"BEL",2012,"gas",23573
"BEL",2012,"hydro",1659
"BEL",2012,"nuclear",40295
"BEL",2012,"oil",1887.8
"BEL",2012,"otherrenewable",759.4
"BEL",2012,"solar",2148
"BEL",2012,"wind",2751
"BEL",2013,"bioenergy",4254.8
"BEL",2013,"coal",5159
"BEL",2013,"gas",20803.9
"BEL",2013,"hydro",1704
"BEL",2013,"nuclear",42644
"BEL",2013,"oil",1835.4
"BEL",2013,"otherrenewable",787.6
"BEL",2013,"solar",2644
"BEL",2013,"wind",3665
"BEL",2014,"bioenergy",3593
"BEL",2014,"coal",4261.2
"BEL",2014,"gas",19334.6
"BEL",2014,"hydro",1465.2
"BEL",2014,"nuclear",33703
"BEL",2014,"oil",1854.5
"BEL",2014,"otherrenewable",832.3
"BEL",2014,"solar",2886.2
"BEL",2014,"wind",4615.3
"BEL",2015,"bioenergy",4643.2
"BEL",2015,"coal",4110.7
"BEL",2015,"gas",22020.1
"BEL",2015,"hydro",1417.5
"BEL",2015,"nuclear",26103
"BEL",2015,"oil",1914.9
"BEL",2015,"otherrenewable",868.5
"BEL",2015,"solar",3056.3
"BEL",2015,"wind",5574
"BEL",2016,"bioenergy",4495.5
"BEL",2016,"coal",2639.5
"BEL",2016,"gas",22077.6
"BEL",2016,"hydro",1489.1
"BEL",2016,"nuclear",43523
"BEL",2016,"oil",1990.3
"BEL",2016,"otherrenewable",879.9
"BEL",2016,"solar",3095.3
"BEL",2016,"wind",5417.3
"BEL",2017,"bioenergy",4790.2
"BEL",2017,"coal",2425
"BEL",2017,"gas",23014.1
"BEL",2017,"hydro",1397.4
"BEL",2017,"nuclear",42226.8
"BEL",2017,"oil",2015.5
"BEL",2017,"otherrenewable",921.2
"BEL",2017,"solar",3307.8
"BEL",2017,"wind",6518.3
"BEL",2018,"bioenergy",4503.2
"BEL",2018,"coal",2344.8
"BEL",2018,"gas",23980.7
"BEL",2018,"hydro",1307.6
"BEL",2018,"nuclear",28597
"BEL",2018,"oil",1913.5
"BEL",2018,"otherrenewable",915.4
"BEL",2018,"solar",3903.2
"BEL",2018,"wind",7571.4
"BEL",2019,"bioenergy",4309.5
"BEL",2019,"coal",2515.6
"BEL",2019,"gas",25529
"BEL",2019,"hydro",1181.2
"BEL",2019,"nuclear",43523.6
"BEL",2019,"oil",1715.1
"BEL",2019,"otherrenewable",864
"BEL",2019,"solar",4251.6
"BEL",2019,"wind",9750.2
"BEL",2020,"bioenergy",4358.5
"BEL",2020,"coal",1877.1
"BEL",2020,"gas",26772.6
"BEL",2020,"hydro",1314.6
"BEL",2020,"nuclear",34434.7
"BEL",2020,"oil",1846.1
"BEL",2020,"otherrenewable",916.4
"BEL",2020,"solar",5105.4
"BEL",2020,"wind",12763.6
"BEN",2000,"hydro",1.63
"BEN",2000,"oil",82.35
"BEN",2001,"hydro",1.57
"BEN",2001,"oil",64.32
"BEN",2002,"hydro",1.52
"BEN",2002,"oil",61.34
"BEN",2003,"hydro",1.69
"BEN",2003,"oil",78.53
"BEN",2004,"hydro",1.49
"BEN",2004,"oil",79.28
"BEN",2005,"hydro",0.75
"BEN",2005,"oil",106.44
"BEN",2006,"oil",150.22
"BEN",2007,"oil",217.93
"BEN",2008,"hydro",0.36
"BEN",2008,"oil",225.21
"BEN",2009,"hydro",0.24
"BEN",2009,"oil",127.21
"BEN",2010,"oil",113.58
"BEN",2011,"oil",72.46
"BEN",2012,"hydro",0.35
"BEN",2012,"oil",126.01
"BEN",2013,"oil",92.04
"BEN",2014,"oil",193.85
"BEN",2014,"solar",0.5
"BEN",2015,"hydro",1.13
"BEN",2015,"oil",322.96
"BEN",2015,"solar",5.34
"BEN",2016,"oil",265.44
"BEN",2016,"solar",5.34
"BEN",2017,"hydro",0.07
"BEN",2017,"oil",324.57
"BEN",2017,"solar",5.34
"BEN",2018,"hydro",0.07
"BEN",2018,"oil",324.57
"BEN",2018,"solar",5.34
"BEN",2019,"gas",1015.73
"BEN",2019,"hydro",0.07
"BEN",2019,"oil",324.57
"BEN",2019,"solar",5.34
"BEN",2020,"gas",1015.73
"BEN",2020,"hydro",0.07
"BEN",2020,"oil",324.57
"BEN",2020,"solar",5.34
"BES",2000,"oil",86.5
"BES",2001,"oil",87.6
"BES",2002,"oil",67.8
"BES",2003,"oil",90.8
"BES",2004,"oil",94.8
"BES",2005,"oil",95.2
"BES",2006,"oil",91.4
"BES",2007,"oil",92.9
"BES",2007,"wind",0.7
"BES",2008,"oil",89.6
"BES",2008,"wind",1.4
"BES",2009,"oil",93.6
"BES",2009,"wind",1.5
"BES",2010,"oil",99
"BES",2010,"wind",4.9
"BES",2011,"oil",80.2
"BES",2011,"wind",26.3
"BES",2012,"oil",81.2
"BES",2012,"wind",32.5
"BES",2013,"oil",79.6
"BES",2013,"wind",36.7
"BES",2014,"oil",78.8
"BES",2014,"wind",41.2
"BES",2015,"oil",86.7
"BES",2015,"solar",0.44
"BES",2015,"wind",40.1
"BES",2016,"oil",82.9
"BES",2016,"solar",2.84
"BES",2016,"wind",35.1
"BES",2017,"oil",101.3
"BES",2017,"solar",4.34
"BES",2017,"wind",31.5
"BES",2018,"oil",91.4
"BES",2018,"solar",8.44
"BES",2018,"wind",37.1
"BES",2019,"oil",103.7
"BES",2019,"solar",9.14
"BES",2019,"wind",32.5
"BES",2020,"oil",112.1
"BES",2020,"solar",8.04
"BES",2020,"wind",25.4
"BFA",2000,"hydro",98.27
"BFA",2000,"oil",292.08
"BFA",2000,"solar",0.8
"BFA",2001,"hydro",53.78
"BFA",2001,"oil",311.72
"BFA",2001,"solar",0.8
"BFA",2002,"hydro",63.76
"BFA",2002,"oil",300.92
"BFA",2002,"solar",0.8
"BFA",2003,"hydro",95.89
"BFA",2003,"oil",348.66
"BFA",2003,"solar",1.1
"BFA",2004,"hydro",101.46
"BFA",2004,"oil",371.79
"BFA",2004,"solar",1.8
"BFA",2005,"hydro",100.47
"BFA",2005,"oil",415.75
"BFA",2005,"solar",1.9
"BFA",2006,"hydro",80.67
"BFA",2006,"oil",467.73
"BFA",2006,"solar",1.9
"BFA",2007,"hydro",111.42
"BFA",2007,"oil",501.3
"BFA",2007,"solar",2.6
"BFA",2008,"hydro",135.93
"BFA",2008,"oil",483.47
"BFA",2008,"solar",3.7
"BFA",2009,"hydro",132.3
"BFA",2009,"oil",567.49
"BFA",2009,"solar",4.9
"BFA",2010,"hydro",117.54
"BFA",2010,"oil",447.83
"BFA",2010,"solar",5.8
"BFA",2011,"hydro",81.95
"BFA",2011,"oil",448.32
"BFA",2011,"solar",9.4
"BFA",2012,"hydro",96.65
"BFA",2012,"oil",528.41
"BFA",2012,"solar",9.4
"BFA",2013,"bioenergy",0.05
"BFA",2013,"hydro",105.54
"BFA",2013,"oil",625.23
"BFA",2013,"solar",10.2
"BFA",2014,"bioenergy",0.15
"BFA",2014,"hydro",90.47
"BFA",2014,"oil",779.66
"BFA",2014,"solar",11.3
"BFA",2015,"bioenergy",0.3
"BFA",2015,"hydro",93.46
"BFA",2015,"oil",905.67
"BFA",2015,"solar",13
"BFA",2016,"bioenergy",0.3
"BFA",2016,"hydro",139.49
"BFA",2016,"oil",833.69
"BFA",2016,"solar",16.2
"BFA",2017,"bioenergy",1.3
"BFA",2017,"hydro",127.93
"BFA",2017,"oil",957.9
"BFA",2017,"solar",28.85
"BFA",2018,"bioenergy",1.3
"BFA",2018,"hydro",91.45
"BFA",2018,"oil",875.29
"BFA",2018,"solar",97.79
"BFA",2019,"bioenergy",1.3
"BFA",2019,"hydro",105.32
"BFA",2019,"oil",588.1
"BFA",2019,"solar",102.54
"BFA",2020,"bioenergy",1.3
"BFA",2020,"hydro",112.39
"BFA",2020,"oil",528.21
"BFA",2020,"solar",100.85
"BGD",2000,"gas",13533
"BGD",2000,"hydro",1389
"BGD",2000,"oil",3364.61
"BGD",2000,"solar",0.01
"BGD",2001,"gas",14913
"BGD",2001,"hydro",1293
"BGD",2001,"oil",3862.4
"BGD",2001,"solar",0.01
"BGD",2002,"gas",15625
"BGD",2002,"hydro",1226
"BGD",2002,"oil",4987.57
"BGD",2002,"solar",0.07
"BGD",2003,"gas",16984
"BGD",2003,"hydro",1126
"BGD",2003,"oil",5751.7
"BGD",2003,"solar",0.85
"BGD",2004,"gas",18555
"BGD",2004,"hydro",1066
"BGD",2004,"oil",6632.92
"BGD",2004,"solar",1.91
"BGD",2005,"gas",20027
"BGD",2005,"hydro",993
"BGD",2005,"oil",8228.73
"BGD",2005,"solar",3.4
"BGD",2006,"coal",1163
"BGD",2006,"gas",19781
"BGD",2006,"hydro",946
"BGD",2006,"oil",9171.89
"BGD",2006,"solar",5.42
"BGD",2006,"wind",1.58
"BGD",2007,"coal",1223
"BGD",2007,"gas",20802
"BGD",2007,"hydro",749
"BGD",2007,"oil",10393.14
"BGD",2007,"solar",9.04
"BGD",2007,"wind",1.58
"BGD",2008,"coal",1101.04
"BGD",2008,"gas",24039
"BGD",2008,"hydro",726.09
"BGD",2008,"oil",10955.46
"BGD",2008,"solar",15.2
"BGD",2008,"wind",2.89
"BGD",2009,"bioenergy",0.28
"BGD",2009,"coal",935.23
"BGD",2009,"gas",26545.95
"BGD",2009,"hydro",607.14
"BGD",2009,"oil",11945.63
"BGD",2009,"solar",25.08
"BGD",2009,"wind",5.08
"BGD",2010,"bioenergy",0.59
"BGD",2010,"coal",799.64
"BGD",2010,"gas",27634.15
"BGD",2010,"hydro",848.31
"BGD",2010,"oil",12651.97
"BGD",2010,"solar",44.23
"BGD",2010,"wind",5.08
"BGD",2011,"bioenergy",0.88
"BGD",2011,"coal",879.5
"BGD",2011,"gas",28323.52
"BGD",2011,"hydro",872.13
"BGD",2011,"oil",14719
"BGD",2011,"solar",58.4
"BGD",2011,"wind",5.08
"BGD",2012,"bioenergy",1.17
"BGD",2012,"coal",1077.4
"BGD",2012,"gas",30475.13
"BGD",2012,"hydro",882.98
"BGD",2012,"oil",16276.56
"BGD",2012,"solar",90.45
"BGD",2012,"wind",5.08
"BGD",2013,"bioenergy",1.45
"BGD",2013,"coal",1156.59
"BGD",2013,"gas",31850.15
"BGD",2013,"hydro",781.49
"BGD",2013,"oil",16731.51
"BGD",2013,"solar",128.66
"BGD",2013,"wind",5.08
"BGD",2014,"bioenergy",1.75
"BGD",2014,"coal",1040.21
"BGD",2014,"gas",31689.37
"BGD",2014,"hydro",606.55
"BGD",2014,"oil",17204.5
"BGD",2014,"solar",163.7
"BGD",2014,"wind",5.08
"BGD",2015,"bioenergy",3.56
"BGD",2015,"coal",938.94
"BGD",2015,"gas",34423.97
"BGD",2015,"hydro",802.4
"BGD",2015,"oil",18634.08
"BGD",2015,"solar",198.31
"BGD",2015,"wind",5.08
"BGD",2016,"bioenergy",3.73
"BGD",2016,"coal",974.72
"BGD",2016,"gas",38796.35
"BGD",2016,"hydro",1020.93
"BGD",2016,"oil",21799.03
"BGD",2016,"solar",220
"BGD",2016,"wind",5.08
"BGD",2017,"bioenergy",3.73
"BGD",2017,"coal",1415.25
"BGD",2017,"gas",40799.71
"BGD",2017,"hydro",1051.23
"BGD",2017,"oil",25542.54
"BGD",2017,"solar",253.36
"BGD",2017,"wind",5.08
"BGD",2018,"bioenergy",3.73
"BGD",2018,"coal",1528.53
"BGD",2018,"gas",46075.76
"BGD",2018,"hydro",914.61
"BGD",2018,"oil",27151.93
"BGD",2018,"solar",275.07
"BGD",2018,"wind",5.08
"BGD",2019,"bioenergy",3.73
"BGD",2019,"coal",2201.09
"BGD",2019,"gas",52182.91
"BGD",2019,"hydro",812.17
"BGD",2019,"oil",25056.93
"BGD",2019,"solar",327.63
"BGD",2019,"wind",5.08
"BGD",2020,"bioenergy",3.86
"BGD",2020,"coal",4179.59
"BGD",2020,"gas",52316.63
"BGD",2020,"hydro",776.69
"BGD",2020,"oil",27467.5
"BGD",2020,"solar",389.13
"BGD",2020,"wind",5.08
"BGR",2000,"coal",17207
"BGR",2000,"gas",1912
"BGR",2000,"hydro",2951
"BGR",2000,"nuclear",18178
"BGR",2000,"oil",676
"BGR",2001,"coal",19757
"BGR",2001,"gas",1908
"BGR",2001,"hydro",2171
"BGR",2001,"nuclear",19553
"BGR",2001,"oil",579
"BGR",2002,"coal",17373
"BGR",2002,"gas",1539
"BGR",2002,"hydro",2704
"BGR",2002,"nuclear",20222
"BGR",2002,"oil",841
"BGR",2003,"coal",19462
"BGR",2003,"gas",1762
"BGR",2003,"hydro",3301
"BGR",2003,"nuclear",17280
"BGR",2003,"oil",795
"BGR",2004,"coal",19107
"BGR",2004,"gas",1494
"BGR",2004,"hydro",3362.81
"BGR",2004,"nuclear",16815
"BGR",2004,"oil",841
"BGR",2004,"wind",1
"BGR",2005,"coal",18625
"BGR",2005,"gas",1729
"BGR",2005,"hydro",4729.9
"BGR",2005,"nuclear",18653
"BGR",2005,"oil",623
"BGR",2005,"wind",4.59
"BGR",2006,"coal",19206
"BGR",2006,"gas",2159
"BGR",2006,"hydro",4578.98
"BGR",2006,"nuclear",19493
"BGR",2006,"oil",386
